id,semestre,estatus,interes,genero,pronombres,edad,mayor,menor,buscando,pelicula,Reggaeton,Electrónica,Pop,Instrumental,Rock,Metal,Cumbia,Kpop,Banda,anime,videojuegos,bailar,Futbol,Basquetbol,Baseball,Futbol Americano,Natación,Tennis,Ciclismo,No,Otro,Golf,taco,bbt,animal,helado,celebracion,estacion,pizza,astrologia,signo,cocinar,cocinen,perrogato,pelilibros,subdub,temperatura,tiburon,poderes,caracteristicapareja,caracteristica
1047,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,20,Sí,No,Pareja,Suspenso,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Barbacoa,Ninguno,Tigre,Napolitano,Spring Break,Otoño,No,No,Virgo,Sí,Sí,Gatos,Libro,Doblada,Frio,Patricia Armendáriz,Manipular el tiempo,Fidelidad,Decente
1048,2,En una relación,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,19,Sí,Sí,Amistad,Comedia,FALSO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,Pastor,Ninguno,Pato,Pistache,Día de la Independencia,Verano,Sí,Sí,Géminis,Sí,Sí,Perros,Película,Subtitulada,Frio,Marcus Dantus,Dinero como el batman,Responsabilidad,Alegre
1049,2,Estoy aquí en busca de amigxs,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,18,Sí,Sí,Amistad,Drama,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,No,No,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Pastor,Bernadette,Pingüino,Fresa,Día de la Independencia,Otoño,Sí,Sí,Escorpio,No,Sí,Perros,Película,Subtitulada,Frio,Rodrigo Herrera,Telepatía,Confianza,Empátic@
1050,10,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Género fluido,"Él, Ella",22,Sí,Sí,Algo Casual,Terror,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,Sí,No,Sí,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,Canasta-/Al vapor,Amy,Lobo,Cookies and cream,San Valentín,Invierno,Sí,No,Tauro,No,Sí,Perros,Libro,Subtitulada,Frio,Patricia Armendáriz,Volar,Confianza,Divertido
1051,4,Estoy aquí en busca de amigxs,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,19,Sí,Sí,Amistad,Comedia,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Barbacoa,Ninguno,Lobo,Fresa,Spring Break,Invierno,Sí,Sí,Géminis,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Carlos Bremer,Teletransporte,Diversión,Alegre
1052,2,Es complicado,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,"Ella, Elle",19,Sí,Sí,Algo Casual,Drama,FALSO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Sí,No,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Vegetariano,Amy,Pato,Nuez,San Valentín,Invierno,Sí,Sí,Capricornio,Sí,Sí,Gatos,Película,Subtitulada,Frio,Rodrigo Herrera,Manipular el tiempo,Diversión,Interesante
1053,2,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,18,Sí,Sí,Algo Casual,Suspenso,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,Sí,No,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Carne asada,Bernadette,Pato,Nuez,Día de la Independencia,Primavera,No,No,Leo,No,Sí,Gatos,Libro,Subtitulada,Calor,Patricia Armendáriz,Manipular el tiempo,Cariño,Alegre
1054,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,19,Sí,No,Amistad,Suspenso,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,No,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Carne asada,Penny,Ballena,Cookies and cream,San Valentín,Invierno,Sí,No,Piscis,Sí,Sí,Perros,Película,Subtitulada,Frio,Rodrigo Herrera,Manipular el tiempo,Empatía,Empátic@
1055,2,Estoy aquí en busca de amigxs,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,19,Sí,Sí,Amistad,Drama,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pastor,Ninguno,Pingüino,Caramelo,Día de la Independencia,Otoño,Sí,Sí,Libra,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Patricia Armendáriz,Manipular el tiempo,Interesante,Alegre
1056,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,20,Sí,No,Algo Casual,Suspenso,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pastor,Ninguno,Pingüino,Cookies and cream,Día de la Independencia,Otoño,No,Sí,Sagitario,No,Sí,Gatos,Libro,Subtitulada,Frio,Arturo Elías Ayub,Control Mental y manipulación,Interesante,Alegre
1057,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,23,Sí,Sí,Amistad,Acción,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Ninguno,Pingüino,Napolitano,Año nuevo,Verano,No,No,Sagitario,Sí,Sí,Perros,Película,Subtitulada,Calor,Patricia Armendáriz,Telekinesis,Inteligencia,Inteligente
1058,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,20,Sí,No,Pareja,Romance,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Bernadette,Tigre,Cookies and cream,Día de la Independencia,Invierno,Sí,Sí,Sagitario,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Patricia Armendáriz,Manipular el tiempo,Empatía,Interesante
1059,2,Estoy aquí en busca de amigxs,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,19,Sí,No,Amistad,Suspenso,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,No,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Carne asada,Sheldon,Tigre,Nuez,San Valentín,Verano,Sí,No,Libra,Sí,Sí,Perros,Libro,Subtitulada,Calor,Arturo Elías Ayub,Teletransporte,Diversión,Divertido
1060,4,Soltero,"Mujeres, Hombres, No binarixs",Masculino,Él,20,Sí,Sí,Pareja,Drama,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pastor,Leonard,Pato,Cookies and cream,San Valentín,Otoño,Sí,Sí,Tauro,Sí,Sí,Perros,Libro,Subtitulada,Frio,Patricia Armendáriz,Manipular el tiempo,Interesante,Interesante
1061,2,Es complicado,"Mujeres, Hombres, No binarixs, Género fluido",Femenino,Ella,18,Sí,No,Algo Casual,Comedia,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Guisos,Ninguno,Tigre,Vanilla,San Valentín,Otoño,No,Sí,Virgo,Sí,Sí,Gatos,Libro,Subtitulada,Calor,Patricia Armendáriz,Volar,Respeto,Inteligente
1062,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido",Femenino,Ella,19,Sí,Sí,Pareja,Suspenso,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,No,Sí,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,Canasta-/Al vapor,Ninguno,Pingüino,Fresa,San Valentín,Invierno,Sí,Sí,Aries,Sí,Sí,Perros,Película,Subtitulada,Frio,Carlos Bremer,Telepatía,Diversión,Empátic@
1063,6,Estoy aquí en busca de amigxs,"Mujeres, Hombres, No binarixs, Género fluido",Femenino,Ella,20,Sí,Sí,Amistad,Terror,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Vegetariano,Penny,Lobo,Nuez,Año nuevo,Verano,No,Sí,Leo,Sí,Sí,Perros,Libro,Subtitulada,Calor,Rodrigo Herrera,Manipular el tiempo,Responsabilidad,Cariños@
1064,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido",Femenino,Ella,19,Sí,Sí,Algo Casual,Terror,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,No,No,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Vegetariano,Penny,Pato,Chocomenta,Spring Break,Invierno,No,Sí,Aries,Sí,Sí,Perros,Película,Subtitulada,Frio,Patricia Armendáriz,Telepatía,Interesante,Empátic@
1065,4,Es complicado,"Mujeres, Hombres, No binarixs, Género fluido",Femenino,Ella,19,Sí,Sí,Algo Casual,Romance,FALSO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,Sí,No,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Ninguno,Lobo,Vanilla,Día de la Independencia,Otoño,No,No,Virgo,Sí,Sí,Gatos,Película,Subtitulada,Frio,Arturo Elías Ayub,Telekinesis,Cariño,Empátic@
1066,4,Estoy aquí en busca de amigxs,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,19,Sí,No,Amistad,Terror,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,No,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pastor,Howard,Tigre,Chocolate,San Valentín,Otoño,No,No,Aries,Sí,Sí,Perros,Libro,Subtitulada,Frio,Emmanuel,Dinero como el batman,Diversión,Empátic@
1067,8,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,21,Sí,Sí,Algo Casual,Drama,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Pastor,Ninguno,Ballena,Chocomenta,San Valentín,Otoño,Sí,Sí,Piscis,Sí,Sí,Perros,Libro,Subtitulada,Frio,Patricia Armendáriz,Manipular el tiempo,Cariño,Respetuoso
1068,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,20,Sí,No,Pareja,Terror,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,No,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Carne asada,Ninguno,Tiburón,Cookies and cream,Halloween,Otoño,No,Sí,Tauro,No,Sí,Perros,Película,Subtitulada,Frio,Rodrigo Herrera,Manipular el tiempo,Inteligencia,Empátic@
1069,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,20,Sí,Sí,Algo Casual,Drama,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,Sí,"Sí pero no sé bailar",VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Carne asada,Ninguno,Ballena,Cookies and cream,Día de la Independencia,Otoño,Sí,Sí,Sagitario,Sí,Sí,Perros,Película,Subtitulada,Frio,Rodrigo Herrera,Teletransporte,Empatía,Alegre
1070,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,20,Sí,Sí,Algo Casual,Drama,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Amy,Tigre,Chocolate,San Valentín,Invierno,No,Sí,Capricornio,Sí,Sí,Perros,Película,Subtitulada,Frio,Carlos Bremer,Teletransporte,Cariño,Confiable
1071,4,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,20,Sí,Sí,Amistad,Suspenso,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,No,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Canasta-/Al vapor,Ninguno,Pingüino,Pistache,Spring Break,Invierno,Sí,No,Escorpio,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Carlos Bremer,Manipular el tiempo,Confianza,Respetuoso
1072,5,Soltero,"Mujeres, Hombres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,21,Sí,No,Amistad,Comedia,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,Sí,No,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Vegetariano,Sheldon,Pingüino,Chocolate,Spring Break,Invierno,Sí,Sí,Libra,Sí,Sí,Gatos,Película,Subtitulada,Frio,Rodrigo Herrera,Volar,Empatía,Confiable
1073,9,Soltero,"Mujeres, No binarixs",Masculino,Él,22,Sí,Sí,Pareja,Suspenso,FALSO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Ninguno,Lobo,Fresa,Día de la Independencia,Invierno,No,Sí,Aries,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Marcus Dantus,Manipular el tiempo,Diversión,Interesante
1074,2,Soltero,"Mujeres, No binarixs, Estoy aquí en busca de amigxs",Masculino,Él,21,Sí,Sí,Algo Casual,Acción,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Pastor,Leonard,Lobo,Vanilla,Spring Break,Invierno,Sí,No,Libra,No,Sí,Perros,Libro,Subtitulada,Frio,Rodrigo Herrera,Manipular el tiempo,Fidelidad,Confiable
1075,3,Soltero,"Mujeres, No binarixs, Género fluido",Masculino,Él,20,Sí,Sí,Pareja,Suspenso,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Carnitas,Leonard,Pato,Caramelo,Día de muertos,Otoño,No,No,Virgo,Sí,Sí,Perros,Libro,Subtitulada,Frio,Carlos Bremer,Teletransporte,Cariño,Confiable
1076,2,Es complicado,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Femenino,Ella,19,Sí,Sí,Pareja,Suspenso,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Sí,No,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pescado,Raj,Lobo,Chocolate,Día de la Independencia,Otoño,No,Sí,Virgo,No,Sí,Gatos,Libro,Subtitulada,Frio,Patricia Armendáriz,Manipular el tiempo,Empatía,Empátic@
1077,6,Soltero,"Mujeres, No binarixs, Género fluido",Femenino,Ella,21,Sí,Sí,Pareja,Romance,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Carne asada,Bernadette,Tigre,Cookies and cream,Día de la Independencia,Primavera,Sí,Sí,Leo,Sí,Sí,Gatos,Libro,Subtitulada,Calor,Carlos Bremer,Manipular el tiempo,Cariño,Confiable
1078,4,Soltero,"Mujeres, No binarixs, Género fluido",Masculino,Él,19,Sí,Sí,Algo Casual,Drama,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Ninguno,Lobo,Napolitano,San Valentín,Otoño,No,No,Sagitario,Sí,Sí,Perros,Película,Subtitulada,Frio,Carlos Bremer,Manipular el tiempo,Confianza,Empátic@
1079,6,Soltero,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,21,Sí,Sí,Algo Casual,Suspenso,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,No,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pastor,Leonard,Pingüino,Chocomenta,Spring Break,Invierno,Sí,No,Cáncer,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Carlos Bremer,Telepatía,Empatía,Alegre
1080,4,Soltero,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,"Él, Elle",19,Sí,Sí,Algo Casual,Drama,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Pastor,Ninguno,Pingüino,Chocomenta,Halloween,Invierno,Sí,No,Tauro,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Carlos Bremer,Manipular el tiempo,Alegría,Divertido
1081,2,Soltero,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",No binarix,Elle,18,Sí,Sí,Algo Casual,Terror,FALSO,VERDADERO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,No,"Sí pero no sé bailar",FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Vegetariano,Ninguno,Tigre,Pistache,Navidad,Invierno,Sí,Sí,Capricornio,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Patricia Armendáriz,Teletransporte,Confianza,Confiable
1082,4,Soltero,"Mujeres, No binarixs",Masculino,Él,19,Sí,No,Algo Casual,Romance,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Vegetariano,Penny,Lobo,Chocolate,Spring Break,Otoño,No,Sí,Aries,Sí,Sí,Perros,Película,Subtitulada,Frio,Rodrigo Herrera,Volar,Confianza,Perseverante
1083,4,Soltero,"Mujeres, No binarixs, Género fluido",Femenino,Ella,19,Sí,Sí,Algo Casual,Suspenso,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,No,"Sí pero no sé bailar",VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,Pastor,Ninguno,Lobo,Cookies and cream,San Valentín,Otoño,Sí,Sí,Virgo,Sí,Sí,Perros,Película,Subtitulada,Frio,Patricia Armendáriz,Teletransporte,Respeto,Fiel
1084,4,Soltero,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",No binarix,Elle,19,Sí,No,Algo Casual,Terror,FALSO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,Pastor,Amy,Tiburón,Chocomenta,San Valentín,Invierno,No,Sí,Leo,Sí,Sí,Perros,Libro,Subtitulada,Frio,Carlos Bremer,Volar,Diversión,Divertido
1085,2,Estoy aquí en busca de amigxs,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,19,No,Sí,Amistad,Romance,VERDADERO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,Sí,Sí,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,Carnitas,Ninguno,Tigre,Chocomenta,Día de la Independencia,Invierno,No,No,Libra,Sí,Sí,Perros,Película,Subtitulada,Frio,Carlos Bremer,Manipular el tiempo,Confianza,Confiable
1086,4,Estoy aquí en busca de amigxs,"No binarixs, Género fluido, Estoy aquí en busca de amigxs",No binarix,Él,19,Sí,Sí,Amistad,Drama,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,No,No,"Sí pero no sé bailar",VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Carnitas,Bernadette,Lobo,Fresa,Spring Break,Invierno,Sí,No,Libra,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Rodrigo Herrera,Teletransporte,Empatía,Empátic@
1087,9,Soltero,Mujeres,Masculino,Él,23,Sí,Sí,Pareja,Comedia,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,No,Sí,Sí,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,Barbacoa,Leonard,Lobo,Vanilla,Día de muertos,Otoño,No,No,Libra,No,Sí,Perros,Película,Subtitulada,Calor,Carlos Bremer,Manipular el tiempo,Fidelidad,Confiable
1088,2,Soltero,"Mujeres, No binarixs, Género fluido, Estoy aquí en busca de amigxs",Masculino,Él,19,Sí,Sí,Pareja,Terror,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,"Sí pero no sé bailar",VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Carne asada,Ninguno,Ballena,Fresa,Spring Break,Verano,Sí,Sí,Libra,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Carlos Bremer,Manipular el tiempo,Confianza,Empátic@
1089,10,Soltero,Estoy aquí en busca de amigxs,Masculino,Él,23,Sí,Sí,Amistad,Suspenso,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,Sí,"Sí pero no sé bailar",VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,Pastor,Raj,Lobo,Caramelo,Año nuevo,Otoño,Sí,No,Sagitario,Sí,Sí,Perros,Libro,Subtitulada,Frio,Rodrigo Herrera,Dinero como el batman,Confianza,Interesante
1090,10,Soltero,"Mujeres, Hombres",Femenino,Ella,24,Sí,Sí,Amistad,Suspenso,FALSO,VERDADERO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,No,No,Sí,FALSO,FALSO,VERDADERO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,Pescado,Amy,Pingüino,Napolitano,San Valentín,Otoño,No,Sí,Acuario,Sí,Sí,Gatos,Libro,Subtitulada,Frio,Carlos Bremer,Teletransporte,Respeto,Empátic@
1091,4,Soltero,Hombres,Femenino,Ella,19,Sí,No,Pareja,Comedia,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,Sí,Sí,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,Canasta-/Al vapor,Ninguno,Lobo,Vanilla,Día de la Independencia,Verano,Sí,No,Géminis,No,Sí,Perros,Película,Subtitulada,Calor,Arturo Elías Ayub,Teletransporte,Diversión,Empátic@
1092,4,Soltero,Hombres,Femenino,Ella,20,Sí,No,Pareja,Comedia,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,No,No,Sí,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,Barbacoa,Ninguno,Pingüino,Cookies and cream,San Valentín,Verano,No,No,Sagitario,Sí,Sí,Perros,Libro,Subtitulada,Calor,Patricia Armendáriz,Telepatía,Respeto,Responsable
1093,12,Soltero,"Hombres, Estoy aquí en busca de amigxs",Masculino,Él,23,Sí,Sí,Pareja,Drama,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,No,Sí,"Sí pero no sé bailar",FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,Barbacoa,Ninguno,Lobo,Caramelo,San Valentín,Primavera,Sí,Sí,Escorpio,Sí,Sí,Perros,Película,Subtitulada,Calor,Patricia Armendáriz,Dinero como el batman,Diversión,Divertido
